ID	Traditional	Simplified	Pinyin	POS	Meaning	Tags
B3L02-II-10	解釋	解释	jiěshì	N	explanation	
B3L02-II-11	顧客	顾客	gùkè	N	customer	
B3L02-II-12	尤其	尤其	yóuqí	Adv	especially, in particular	
B3L02-II-13	騙	骗	piàn	V	to cheat, to swindle	
B3L02-II-14	頓	顿	dùn	M	verbal measure word for a duration of action	
B3L02-II-15	辦法	办法	bànfǎ	N	solution	
B3L02-II-16	自動	自动	zìdòng	Adv	by itself, on its own, automatically	
B3L02-II-17	關機	关机	guānjī	Vp-sep	to turn off, to shut down	
B3L02-II-18	修理	修理	xiūlǐ	V	to repair	
B3L02-II-19	繳費	缴费	jiǎofèi	V-sep	to pay a fee	
B3L02-II-20	預付卡	预付卡	yùfù kǎ		prepaid SIM card	
B3L02-II-21	換成	换成	huàn chéng		to change to	
B3L02-II-22	吃到飽	吃到饱	chī dào bǎo		unlimited data (lit. all you can eat)	
B3L02-II-23	嚇一跳	吓一跳	xià yí tiào		shocked, startled, taken aback	
B3L02-II-24	客服中心	客服中心	kèfú zhōngxīn		customer service center	
B3L03-I-01	陳敏萱	陈敏萱	Chén Mǐnxuān		A woman from the Netherlands	
B3L03-I-02	高橋健太	高桥健太	Gāoqiáo Jiàntài		A man from Japan	
B3L03-I-03	空氣	空气	kōngqì	N	air	
B3L03-I-04	影響	影响	yǐngxiǎng	N	influence	
B3L03-I-05	穩定	稳定	wěndìng	Vs	stable	
B3L03-I-06	幸虧	幸亏	xìngkuī	Adv	fortunately	
B3L03-I-07	躲	躲	duǒ	Vi	to hide, to go into hiding	
B3L03-I-08	度	度	dù	M	degree	
B3L03-I-09	溫度	温度	wēndù	N	temperature	
B3L03-I-10	零下	零下	língxià	Vs-attr	below zero	
B3L03-I-11	感覺	感觉	gǎnjué	Vst	to feel	
B3L03-I-12	實際	实际	shíjì	Vs	actual	
B3L03-I-13	難怪	难怪	nánguài	Adv	it's no wonder, no wonder	
B3L03-I-14	季節	季节	jìjié	N	season	
B3L03-I-15	火鍋	火锅	huǒguō	N	hotpot	
B3L03-I-16	海鮮	海鲜	hǎixiān	N	seafood	
B3L03-I-17	新鮮	新鲜	xīnxiān	Vs	fresh	
B3L03-I-18	櫻花	樱花	yīnghuā	N	cherry blossom	
B3L03-I-19	變化	变化	biànhuà	N	change	
B3L03-I-20	氣溫	气温	qìwēn	N	temperature (weather)	
B3L03-I-21	差	差	chā	Vst	to differ	
B3L03-I-22	幾乎	几乎	jīhū	Adv	almost	
B3L03-I-23	乾	干	gān	Vs	dry	
B3L03-I-24	發霉	发霉	fāméi	Vp-sep	to mildew	
B3L03-I-25	除濕機	除湿机	chúshījī	N	dehumidifier	
B3L03-I-26	雨季	雨季	yǔjì	N	rainy season	
B3L03-I-27	涼快	凉快	liángkuài	Vs	cool	
B3L03-I-28	潮濕	潮湿	cháoshī	Vs	humid	
B3L03-I-29	悶	闷	mēn	Vs	stuffy	
B3L03-I-30	冷氣	冷气	lěngqì	N	air conditioning	
B3L03-I-31	荷蘭	荷兰	Hélán		the Netherlands (lit. Holland)	
B3L03-I-32	出大太陽	出大太阳	chū dà tàiyáng		to be blazing hot	
B3L03-I-33	颳風	刮风	guā fēng		to be windy (lit. blow wind)	
B3L03-I-34	受到	受到	shòu dào		to receive, to be, to get	
B3L03-I-35	受不了	受不了	shòu bù liǎo		can't stand it	
B3L03-I-36	餓死了	饿死了	è sǐle		to starve to death (an exaggeration)	
B3L03-I-37	後母臉	后母脸	hòumǔ liǎn		stepmother's face, i.e., stern and cruel look	
B3L03-II-01	祖先	祖先	zǔxiān	N	ancestor	
B3L03-II-02	移民	移民	yímín	Vi	to immigrate, to emigrate	
B3L03-II-03	當中	当中	dāngzhōng	N	of, amongst	
B3L03-II-04	根據	根据	gēnjù	Prep	based on, in accordance with, according to	
B3L03-II-05	農曆	农历	nónglì	N	the lunar calendar (lit. the agricultural calendar)	
B3L03-II-06	農業	农业	nóngyè	N	agriculture	
B3L03-II-07	農人	农人	nóngrén	N	farmer	
B3L03-II-08	難得	难得	nándé	Vs	hard-to-come-by, rare	
B3L03-II-09	祭祖	祭祖	jìzǔ	Vi	to venerate ancestors	
B3L03-II-10	拜	拜	bài	V	to honor, to pay homage to	
B3L03-II-11	神	神	shén	N	gods, divinities	
B3L03-II-12	拜拜	拜拜	bàibài	Vi	to present offerings to gods or ancestors	
B3L03-II-13	蚊蟲	蚊虫	wénchóng	N	mosquitoes and other insects	
B3L03-II-14	戴	戴	dài	V	to wear (items other than those that cover the torso, legs, or feet. mostly ornamental items.)	
B3L03-II-15	香包	香包	xiāngbāo	N	fragrant sachet	
B3L03-II-16	掛	挂	guà	V	to hang	
B3L03-II-17	瘟疫	瘟疫	wēnyì	N	pestilence, plague	
B3L03-II-18	做法	做法	zuòfǎ	N	method, way of doing something	
B3L03-II-19	多少	多少	duōshǎo	Adv	somewhat	
B3L03-II-20	作用	作用	zuòyòng	N	effect	
B3L03-II-21	迷信	迷信	míxìn	N	superstition	
B3L03-II-22	收成	收成	shōuchéng	N	harvest	
B3L03-II-23	民族	民族	mínzú	N	ethnic group	
B3L03-II-24	月亮	月亮	yuèliàng	N	moon	
B3L03-II-25	圓	圆	yuán	Vs	round	
B3L03-II-26	社會	社会	shèhuì	N	society	
B3L03-II-27	團聚	团聚	tuánjù	Vi	to get-together, to reunite; reunion of family members (in this lesson)	
B3L03-II-28	月餅	月饼	yuèbǐng	N	moon cake (shaped like the moon)	
B3L03-II-29	柚子	柚子	yòuzi	N	pomelo	
B3L03-II-30	故事	故事	gùshì	N	story	
B3L03-II-31	溫馨	温馨	wēnxīn	Vs	warm, heart-warming	
B3L03-II-32	端午節	端午节	Duānwǔ jié		the Dragon Boat Festival (the 5 th day of the 5th month)	
B3L03-II-33	中秋節	中秋节	Zhōngqiū jié		the Mid-autumn Moon Festival (the 15th day of the 8th month)	
B3L03-II-34	雄黃酒	雄黄酒	xiónghuáng jiǔ		realgar liquor, a wine seasoned with realgar, a type of arsenic, and is traditionally considered to be an antidote to other poisons	
B3L03-II-35	古時候	古时候	gǔ shíhòu		historically; in ancient times	
B3L03-II-36	趕走	赶走	gǎn zǒu		to drive away	
B3L03-II-37	過節	过节	guò jié		to spend the holiday in some manner	
B3L04-I-01	愛	爱	ài	Vst	to love	
B3L04-I-02	人情味	人情味	rénqíngwèi	N	to be hospitable, kind, friendly	
B3L04-I-03	放	放	fàng	V	to release	
B3L04-I-04	天燈	天灯	tiāndēng	N	sky lantern	
B3L04-I-05	願望	愿望	yuànwàng	N	wish	
B3L04-I-06	訊號	讯号	xùnhào	N	signal (data connection)	
B3L04-I-07	元宵	元宵	yuánxiāo	N	sweet sticky rice dumplings	
B3L04-I-08	牆	墙	qiáng	N	wall	
B3L04-I-09	耐心	耐心	nàixīn	N	patience	
B3L04-I-10	感動	感动	gǎndòng	Vs	to be touched, moved	
B3L04-I-11	擔仔麵	担仔面	dànzǎimiàn	N	danzai noodles (special dish from Tainan)	
B3L04-I-12	招牌	招牌	zhāopái	N	store sign	
B3L04-I-13	當地	当地	dāngdì	Vs-attr	local	
B3L04-I-15	而	而	ér	Adv	on the other hand, rather,	
B3L04-I-16	交	交	jiāo	V	to make (friends)	
B3L04-I-17	理想	理想	lǐxiǎng	N	ideals, aspirations	
B3L04-I-18	剛剛	刚刚	gānggang	Adv	just now	
B3L04-I-19	改天	改天	gǎitiān	Adv	some other day	
B3L04-I-20	無聊	无聊	wúliáo	Vs	boring, dull	
B3L04-I-21	東區	东区	dōngqū	N	the East District (of Taipei)	
B3L04-I-22	煙火	烟火	yānhuǒ	N	fireworks	
B3L04-I-23	跨年	跨年	kuànián	Vi	welcome in the (solar) New Year (lit. span the years)	
B3L04-I-24	種類	种类	zhǒnglèi	N	type, category	
B3L04-I-25	價錢	价钱	jiàqián	N	price	
B3L04-I-26	感覺	感觉	gǎnjué	N	feeling; a feeling of...	
B3L04-I-27	雞排	鸡排	jīpái	N	chicken fillet	
B3L04-I-28	口	口	kǒu	M	mouthful	
B3L04-I-29	紅茶	红茶	hóngchá	N	black tea (lit. red tea)	
B3L04-I-30	平溪	平溪	Píngxī		Pingxi, a town in northern Taiwan	
B3L04-I-31	元宵節	元宵节	Yuánxiāo jié		the Lantern Festival (15th day of the 1st month)	
B3L04-I-32	孔廟	孔庙	Kǒngmiào		Confucian Temple	
B3L04-I-33	校外教學	校外教学	xiàowài jiāoxué		field trip, class excursion	
B3L04-I-34	碰到	碰到	pèngdào		to run into	
B3L04-I-35	水煎包	水煎包	shuǐjiān bāo		pan-fried pork bun	
B3L04-II-01	同事	同事	tóngshì	N	colleague, coworker	
B3L04-II-02	美食	美食	měishí	N	delicacies, delicious foods	
B3L04-II-03	上	上	shàng	V	to go up to	
B3L04-II-04	泡	泡	pào	V	to steep (tea) to soak oneself in, i.e., to bath in	
B3L04-II-05	錯過	错过	cuòguò	Vpt	to miss (an opportunity)	
B3L04-II-06	營業	营业	yíngyè	Vi	to open for business, in operation (businesses)	
B3L04-II-07	夜景	夜景	yèjǐng	N	night view	
B3L04-II-08	古老	古老	gǔlǎo	Vs	ancient, antiquated	
B3L04-II-09	古蹟	古迹	gǔjī	N	historical site	
B3L04-II-10	重視	重视	zhòngshì	Vst	to place emphasis on, to lay stress on, to value	
B3L04-II-11	歷史	历史	lìshǐ	N	history	
B3L04-II-12	風俗	风俗	fēngsú	N	customs	
B3L04-II-13	習慣	习惯	xíguàn	N	habit	
B3L04-II-14	道地	道地	dàodì	Vs	authentic	
B3L04-II-15	粥	粥	zhōu	N	congee, watery rice	
B3L04-II-16	講究	讲究	jiǎngjiù	Vst	to be discriminating in, to be discerning, meticulous	
B3L04-II-17	頓	顿	dùn	M	measure word for the duration of a meal	
B3L04-II-18	速度	速度	sùdù	N	speed	
B3L04-II-19	窄	窄	zhǎi	Vs	narrow	
B3L04-II-20	街道	街道	jiēdào	N	street	
B3L04-II-21	蓋	盖	gài	V	to build, to erect	
B3L04-II-22	待	待	dāi	Vi	to stay, to remain	
B3L04-II-23	欣賞	欣赏	xīnshǎng	V	to appreciate, to enjoy	
B3L04-II-24	美麗	美丽	měilì	Vs	beautiful	
B3L04-II-25	鈴木	铃木	Língmù		Japanese last name: Lingmu (Japanese: Suzuki)	
B3L04-II-26	赤崁樓	赤崁楼	Chìkǎn lóu		Chihkan Tower, a.k.a. Fort Provintia (stronghold built by the Dutch, in Tainan, in the 17th century)	
B3L04-II-27	留下來	留下来	liú xià lái		to leave behind	
B3L04-II-28	木造	木造	mùzào		wooden; made from wood	
B3L04-II-29	非去不可	非去不可	fēiqù bùkě		Visiting (it) is a must!!	
B3L05-I-01	流行	流行	liúxíng	Vst	popular	
B3L05-I-02	唉	唉	āi	Ptc	Oh no! Oh boy!	
B3L05-I-03	演唱會	演唱会	yǎnchànghuì	N	concert	
B3L05-I-04	塞車	塞车	sāichē	Vs	net congestion, jam	
B3L05-I-05	上線	上线	shàngxiàn	V-sep	to log in, go online	
B3L05-I-06	成功	成功	chénggōng	Vp	to succeed	
B3L05-I-07	倒楣	倒楣	dǎoméi	Vs	out of luck, down on one's luck	
B3L05-I-08	樂團	乐团	yuètuán	N	(music) band	
B3L05-I-09	唱	唱	chàng	V	to sing	
B3L05-I-10	興奮	兴奋	xīngfèn	Vs	excited	
B3L05-I-11	迷	迷	mí	Vst	to be enamored with, be into, be enchanted by, be obsessed with	
B3L05-I-12	歌詞	歌词	gēcí	N	lyrics	
B3L05-I-13	難過	难过	nánguò	Vs	sad	
B3L05-I-14	不如	不如	bùrú	Vst	inferior to	
B3L05-I-15	現場	现场	xiànchǎng	N	live; lit. on-site	
B3L05-I-16	跳	跳	tiào	Vi	to jump	
B3L05-I-17	整	整	zhěng	Det	entire, whole	
B3L05-I-18	震動	震动	zhèndòng	Vi	to vibrate, to shake	
B3L05-I-19	漫畫	漫画	mànhuà	N	comics	
B3L05-I-20	內容	内容	nèiróng	N	content	
B3L05-I-21	色情	色情	sèqíng	Vs	pornographic; obscene	
B3L05-I-22	放鬆	放松	fàngsōng	Vst	to relax	
B3L05-I-23	心情	心情	xīnqíng	N	mood	
B3L05-I-24	五月天	五月天	Wǔyuètiān		Mayday (name of a Taiwanese rock band)	
B3L05-I-25	算了	算了	suàn le		forget it; let it be!	
B3L05-I-26	受歡迎	受欢迎	shòu huānyíng		well-received; well-liked; popular	
B3L05-I-27	擠滿	挤满	jǐmǎn		crowded with, packed with	
B3L05-I-28	租書店	租书店	zūshū diàn		book rental store	
B3L05-I-29	平板電腦	平板电脑	píngbǎn diànnǎo		tablet computer	
B3L05-I-30	智慧型手機	智慧型手机	zhìhuìxíng shǒujī		smartphone	
B3L05-I-31	殺時間	杀时间	shā shíjiān		to kill time	
B3L05-I-32	漫畫展	漫画展	mànhuà zhǎn		comic (book) exhibition	
B3L05-I-33	來不及	来不及	lái bù jí		not be in time for, not make it on time	
B3L05-II-01	撞衫	撞衫	zhuàngshān	Vs	"""wardrobe clash"", more than one person unintentionally wearing duplicate garments"	
B3L05-II-02	它	它	tā	N	it	
B3L05-II-03	塞	塞	sāi	V	to stuff, cram, squeeze (into)	
B3L05-II-04	當季	当季	dāngjì	N	in season	
B3L05-II-05	款式	款式	kuǎnshì	N	style (of clothes)	
B3L05-II-06	連續劇	连续剧	liánxùjù	N	TV series	
B3L05-II-07	主角	主角	zhǔjiǎo	N	leading role, leading actor	
B3L05-II-08	甜美	甜美	tiánměi	Vs	sweet and cute, lovely	
B3L05-II-09	寄	寄	jì	V	to mail	
B3L05-II-10	居然	居然	jūrán	Adv	unexpectedly, counter to assumption	
B3L05-II-11	害	害	hài	V	adversely impacting somebody so that they...	
B3L05-II-12	既然	既然	jìrán	Conj	since, given that...	
B3L05-II-13	服裝	服装	fúzhuāng	N	clothing, garments	
B3L05-II-14	媒體	媒体	méitǐ	N	the media	
B3L05-II-15	方式	方式	fāngshì	N	method, ways	
B3L05-II-16	吸引	吸引	xīyǐn	Vst	to attract, to draw	
B3L05-II-17	避免	避免	bìmiǎn	V	to avoid	
B3L05-II-18	包包	包包	bāobāo	N	bag, purse	
B3L05-II-19	商人	商人	shāngrén	N	businessperson	
B3L05-II-20	產品	产品	chǎnpǐn	N	product	
B3L05-II-21	電子	电子	diànzǐ	N	electronics	
B3L05-II-22	市場	市场	shìchǎng	N	market	
B3L05-II-23	新型	新型	xīnxíng	Vs-attr	new style	
B3L05-II-24	落伍	落伍	luòwǔ	Vs	behind the times, passé, old-fashioned	
B3L05-II-25	知音	知音	zhīyīn	N	bosom buddy, confidant	
B3L05-II-26	想像	想象	xiǎngxiàng	V	to imagine	
B3L05-II-27	喇叭褲	喇叭裤	lǎbākù	N	bell-bottom pants	
B3L05-II-28	印象	印象	yìnxiàng	N	impression	
B3L05-II-29	遊戲	游戏	yóuxì	N	game	
B3L05-II-30	化妝	化妆	huàzhuāng	V-sep	to apply cosmetics, to make up	
B3L05-II-31	一模一樣	一模一样	yìmó yíyàng		identical	
B3L05-II-32	淺藍色	浅蓝色	qiǎn lánsè		light blue	
B3L05-II-33	脫掉	脱掉	tuōdiào		to take off (clothing)	
B3L05-II-34	小題大作	小题大作	xiǎotí dàzuò		to make a mountain out of a molehill, to make a big deal of nothing	
B3L05-II-35	推出	推出	tuīchū		to introduce, to roll out (products)	
B3L06-I-01	李文彥	李文彦	Lǐ Wényàn		an American-born Chinese	
B3L06-I-02	表哥	表哥	biǎogē	N	cousin (older male cousin, from a female lineage)	
B3L06-I-03	隨便	随便	suíbiàn	Adv	as one pleases oneself, to act freely	
B3L06-I-04	種	种	zhòng	V	to grow (plants)	
B3L06-I-05	蔬菜	蔬菜	shūcài	N	vegetable	
B3L06-I-06	農夫	农夫	nóngfū	N	farmer	
B3L06-I-07	減少	减少	jiǎnshǎo	V	to reduce, to decrease	
B3L06-I-08	農藥	农药	nóngyào	N	pesticide	
B3L06-I-09	天然	天然	tiānrán	Vs-attr	natural	
B3L06-I-10	堆肥	堆肥	duīféi	N	compost	
B3L06-I-11	辛苦	辛苦	xīnkǔ	Vs	tough, hard, bitter (life, work, etc.)	
B3L06-I-12	地位	地位	dìwèi	N	position, status	
B3L06-I-13	收入	收入	shōurù	N	income	
B3L06-I-14	利潤	利润	lìrùn	N	profit	
B3L06-I-15	屋子	屋子	wūzi	N	house	
B3L06-I-16	番茄	番茄	fānqié	N	tomato	
B3L06-I-17	品種	品种	pǐnzhǒng	N	variety, species	
B3L06-I-18	氣候	气候	qìhòu	N	climate	
B3L06-I-19	長	长	zhǎng	Vi	to grow	
B3L06-I-20	熟	熟	shóu	Vp	to be ripe, to ripen	
B3L06-I-21	片	片	piàn	M	measure word for a stretch, swath (of land)	
B3L06-I-22	田	田	tián	N	field, plot of land, paddy	
B3L06-I-23	照顧	照顾	zhàogù	V	to take care of	
B3L06-I-24	敢	敢	gǎn	Vaux	to dare	
B3L06-I-25	條件	条件	tiáojiàn	N	terms, conditions, (here) good qualities (in a prospective spouse)	
B3L06-I-26	黑	黑	hēi	Vp	dark, black	
B3L06-I-27	摘下來	摘下来	zhāi xiàlái		to pluck, to pick (e.g., fruit from a tree)	
B3L06-I-28	做不動	做不动	zuò bú dòng		to be unable to physically function due to old age	
B3L06-I-29	基因改造	基因改造	jīyīn gǎizào		genetically modified	
B3L06-I-30	忙得過來	忙得过来	máng de guòlái		to be able to manage everything	
B3L06-I-31	開玩笑	开玩笑	kāi wánxiào		to joke, to kid	
B3L06-I-32	看天吃飯	看天吃饭	kàntiān chīfàn		livelihood depends on the whims of nature	
B3L06-II-01	小農	小农	xiǎonóng	N	small farmer	
B3L06-II-02	市集	市集	shìjí	N	bazaar, market	
B3L06-II-03	食材	食材	shícái	N	food materials, ingredients	
B3L06-II-04	產地	产地	chǎndì	N	place of origin	
B3L06-II-05	盡量	尽量	jìnliàng	Adv	to do one's best to	
B3L06-II-06	友善	友善	yǒushàn	Vs	friendly	
B3L06-II-07	對待	对待	duìdài	V	to treat	
B3L06-II-08	土地	土地	tǔdì	N	land	
B3L06-II-09	信任	信任	xìnrèn	Vst	to trust	
B3L06-II-10	寧可	宁可	níngkě	Vst	would rather	
B3L06-II-11	跑	跑	pǎo	Vi	to run	
B3L06-II-12	支持	支持	zhīchí	V	to support	
B3L06-II-13	文章	文章	wénzhāng	N	article	
B3L06-II-14	推銷	推销	tuīxiāo	V	to promote, to market	
B3L06-II-15	其中	其中	qízhōng	N	of these, of which, amongst which	
B3L06-II-16	師傅	师傅	shīfù	N	master (of a trade)	
B3L06-II-17	農村	农村	nóngcūn	N	farming village	
B3L06-II-18	長大	长大	zhǎngdà	Vi	to grow up	
B3L06-II-19	幫助	帮助	bāngzhù	V	to help	
B3L06-II-20	拜訪	拜访	bàifǎng	V	to pay someone a visit	
B3L06-II-21	出產	出产	chūchǎn	V	to produce	
B3L06-II-22	由於	由于	yóuyú	Conj	due to, because of	
B3L06-II-23	許多	许多	xǔduō	Det	many	
B3L06-II-24	接近	接近	jiējìn	Vst	to come close to, to approach	
B3L06-II-25	自然	自然	zìrán	N	nature	
B3L06-II-26	變成	变成	biànchéng	Vpt	to become	
B3L06-II-27	休閒	休闲	xiūxián	Vs	leisure	
B3L06-II-28	隨著	随着	suízhe	Prep	along with, with the happening of	
B3L06-II-29	觀光	观光	guānguāng	Vi	to tour, to sightsee	
B3L06-II-30	消費	消费	xiāofèi	Vi	to be a consumer, to purchase things	
B3L06-II-31	安靜	安静	ānjìng	Vs	quiet	
B3L06-II-32	消失	消失	xiāoshī	Vp	to disappear	
B3L06-II-33	出問題	出问题	chū wèntí		to go wrong, to have problems	
B3L06-II-34	一方面	一方面	yì fāngmiàn		on the one hand	
B3L07-I-01	親	亲	qīn	Vs	close (as of familial relationship)	
B3L07-I-02	爺爺	爷爷	yéye	N	grandpa (father's side)	
B3L07-I-03	鄰居	邻居	línjū	N	neighbor	
B3L07-I-04	狗	狗	gǒu	N	dog	
B3L07-I-05	叫	叫	jiào	Vi	to bark	
B3L07-I-06	嗯	嗯	en	Ptc	an interjection indicating the speaker's agreement	
B3L07-I-07	奶奶	奶奶	nǎinai	N	grandma (father's side)	
B3L07-I-08	過世	过世	guòshì	Vp	to die, pass away (honorific)	
B3L07-I-09	領養	领养	lǐngyǎng	V	to adopt	
B3L07-I-10	隻	只	zhī	M	measure word for animals	
B3L07-I-11	可愛	可爱	kě'ài	Vs	cute	
B3L07-I-12	孤單	孤单	gūdān	Vs	lonely	
B3L07-I-13	牠	牠	tā	N	it (animals)	
B3L07-I-14	髒	脏	zāng	Vs	dirty	
B3L07-I-15	洗澡	洗澡	xǐzǎo	V-sep	to take a bath	
B3L07-I-16	養	养	yǎng	V	to raise, to keep	
B3L07-I-17	亂	乱	luàn	Adv	arbitrarily, without rhyme or reason	
B3L07-I-18	咬	咬	yǎo	V	to bite	
B3L07-I-19	打	打	dǎ	V	to hit, beat, smack, slap	
B3L07-I-20	分手	分手	fēnshǒu	Vp	to break up (said of romantic relationships)	
B3L07-I-21	緊張	紧张	jǐnzhāng	Vs	tense	
B3L07-I-22	減輕	减轻	jiǎnqīng	V	to reduce	
B3L07-I-23	送	送	sòng	V	to take to	
B3L07-I-24	美容院	美容院	měiróngyuàn	N	beauty salon	
B3L07-I-25	推車	推车	tuīchē	N	stroller	
B3L07-I-26	主人	主人	zhǔrén	N	master, owner	
B3L07-I-27	相處	相处	xiāngchǔ	Vi	to get along (with), to spend time together	
B3L07-I-28	生	生	shēng	V	to give birth, to bear	
B3L07-I-29	寵物	宠物	chǒngwù	N	pet	
B3L07-I-30	單身	单身	dānshēn	Vs	to be single	
B3L07-I-31	醫院	医院	yīyuàn	N	hospital	
B3L07-I-32	意見	意见	yìjiàn	N	suggestion, opinion	
B3L07-I-33	建立	建立	jiànlì	V	to establish	
B3L07-I-34	散步	散步	sànbù	V-sep	to take a walk	
B3L07-I-35	家庭	家庭	jiātíng	N	family	
B3L07-I-36	真正	真正	zhēnzhèng	Vs-attr	real, true, genuine	
B3L07-I-37	幸福	幸福	xìngfú	N	happyiness, blessing	
B3L07-I-38	跌倒	跌倒	dié dǎo		to fall down	
B3L07-I-39	當成	当成	dāngchéng		to consider, view as, regard	
B3L07-I-40	忍不住	忍不住	rěnbúzhù		to be beyond the limits of endurance	
B3L07-II-01	多元	多元	duōyuán	Vs-attr	diverse, diversified	
B3L07-II-02	阿姨	阿姨	āyí	N	aunt (mother's sisters)	
B3L07-II-03	先生	先生	xiānshēng	N	husband	
B3L07-II-04	下班	下班	xiàbān	V-sep	to get off work	
B3L07-II-05	改	改	gǎi	V	correct, check (homework)	
B3L07-II-06	公公	公公	gōnggōng	N	father-in-law (of a female)	
B3L07-II-07	全	全	quán	Adv	completely, entirely	
B3L07-II-08	靠	靠	kào	V	to depend on, rely on	
B3L07-II-09	單親	单亲	dānqīn	Vs-attr	single parent	
B3L07-II-10	貴族	贵族	guìzú	N	nobility, aristocrat	
B3L07-II-11	時代	时代	shídài	N	period, time of	
B3L07-II-12	強	强	qiáng	Vs	strong	
B3L07-II-13	追	追	zhuī	V	to go after someone trying to establish a relationship of love, to chase	
B3L07-II-14	自由	自由	zìyóu	Vs	free	
B3L07-II-15	獨立	独立	dúlì	Vs	independent	
B3L07-II-16	安排	安排	ānpái	V	to handle, to arrange	
B3L07-II-17	享受	享受	xiǎngshòu	Vst	to enjoy	
B3L07-II-18	身邊	身边	shēnbiān	N	by one's side	
B3L07-II-19	伴	伴	bàn	N	companion	
B3L07-II-20	同居	同居	tóngjū	Vi	to live together (as a couple), to cohabit	
B3L07-II-21	成家	成家	chéngjiā	Vp	to set up a family, to marry (from the male's perspective)	
B3L07-II-22	負擔	负担	fùdān	V	to bear (a burden, responsibility)	
B3L07-II-23	養家	养家	yǎngjiā	V-sep	to support one's family	
B3L07-II-24	責任	责任	zérèn	N	responsibility	
B3L07-II-25	亂	乱	luàn	Vs	to be in turmoil, be in chaos	
B3L07-II-26	教養	教养	jiàoyǎng	V	to raise, bring up, train, educate (one's children)	
B3L07-II-27	接受	接受	jiēshòu	V	to accept	
B3L07-II-28	組成	组成	zǔchéng	V	to form	
B3L07-II-29	道德	道德	dàodé	Vs	moral	
B3L07-II-30	因此	因此	yīncǐ	Conj	therefore, so	
B3L07-II-31	完整	完整	wánzhěng	Vs	complete, integral, whole	
B3L07-II-32	美真	美真	Měizhēn		female person's name	
B3L07-II-33	家華	家华	Jiāhuá		male person's name	
B3L07-II-34	風雲人物	风云人物	fēngyún rénwù		mover and shaker, popular and influential person	
B3L07-II-35	下決心	下决心	xià juéxīn		to resolve oneself, make up one's mind (to do something)	
B3L08-I-01	整夜	整夜	zhěngyè	N	all night	
B3L08-I-02	開	开	kāi	V	to turn on, to power on	
B3L08-I-03	燈	灯	dēng	N	light, lamp	
B3L08-I-04	電玩	电玩	diànwán	N	video game	
B3L08-I-05	球賽	球赛	qiúsài	N	ball game	
B3L08-I-06	激動	激动	jīdòng	Vs	to be excited	
B3L08-I-07	喊	喊	hǎn	Vi	to yell, shout	
B3L08-I-08	公職	公职	gōngzhí	N	government posts	
B3L08-I-09	其實	其实	qíshí	Adv	in fact, actually	
B3L08-I-10	公務員	公务员	gōngwù yuán	N	civil servant	
B3L08-I-11	煩	烦	fán	Vs	"a ""drag"", a pain in the neck"	
B3L08-I-12	聽話	听话	tīnghuà	Vs-sep	to listen, to obey	
B3L08-I-13	失業率	失业率	shīyèlǜ	N	unemployment rate	
B3L08-I-14	門	门	mén	M	measure word for academic courses	
B3L08-I-15	讀書	读书	dúshū	V-sep	to study	
B3L08-I-16	學分	学分	xuéfēn	N	(academic) credits	
B3L08-I-17	修	修	xiū	V	to take (courses)	
B3L08-I-18	專心	专心	zhuānxīn	Vs	to focus on, concentrate	
B3L08-I-19	修課	修课	xiūkè	V-sep	to take a class	
B3L08-I-20	輔系	辅系	fǔxì	N	minor (in college)	
B3L08-I-21	瘋	疯	fēng	Vp	to go crazy, to be insane	
B3L08-I-22	誇張	夸张	kuāzhāng	Vs	to be exaggerated	
B3L08-I-23	舉行	举行	jǔxíng	V	to hold (a conference, exhibition)	
B3L08-I-24	遺憾	遗憾	yíhàn	Vs	regretful (that something undesirable happened), a pity, a shame	
B3L08-I-25	兒子	儿子	érzi	N	son	
B3L08-I-26	期望	期望	qíwàng	N	expectations	
B3L08-I-27	狀元	状元	zhuàngyuán	N	top-ranking in a public exam (originally the person with the highest marks on the imperial test)	
B3L08-I-28	努力	努力	nǔlì	Vs	diligent in	
B3L08-I-29	怎麼回事	怎么回事	zěnme huíshì		What's wrong?	
B3L08-I-30	大喊大叫	大喊大叫	dàhǎn dàjiào		to yell, yelling, shouting	
B3L08-I-31	期中考	期中考	qízhōng kǎo		mid-term exam	
B3L08-I-32	密集班	密集班	mìjí bān		intensive course	
B3L08-I-33	畢業展	毕业展	bìyè zhǎn		graduation exhibition	
B3L08-I-34	服裝設計	服装设计	fúzhuāng shèjì		fashion design	
B3L08-I-35	醫學系	医学系	yīxué xì		department of medicine	
B3L08-I-36	行行出狀元	行行出状元	hángháng chū zhuàngyuán		there is a leader in every industry	
B3L08-II-01	冠軍	冠军	guànjūn	N	champion, championship	
B3L08-II-02	大賽	大赛	dàsài	N	a major, usually international, competition	
B3L08-II-03	通過	通过	tōngguò	Vpt	to pass	
B3L08-II-04	高級	高级	gāojí	Vs-attr	high level, advanced	
B3L08-II-05	碩士	硕士	shuòshì	N	master's degree	
B3L08-II-06	面試	面试	miànshì	N	interview	
B3L08-II-07	卻	却	què	Adv	but, yet	
B3L08-II-08	國中	国中	guózhōng	N	junior middle school	
B3L08-II-09	學歷	学历	xuélì	N	educational background	
B3L08-II-10	拒絕	拒绝	jùjué	V	to reject	
B3L08-II-11	引起	引起	yǐnqǐ	Vpt	to stir up, generate, cause	
