ID	Traditional	Simplified	Pinyin	POS	Meaning	Tags
B5L10-I-29	身上	身上	shēnshàng	N	himself, themselves	
B5L10-I-30	異性	异性	yìxìng	Vs-attr	opposite sex	
B5L10-I-31	有情人終成眷屬	有情人终成眷属	yǒuqíngrén zhōngchéng juànshǔ	Id	the lovers finally got married, every Jack has his Jill	
B5L10-I-32	末日	末日	mòrì	N	the end of the world	
B5L10-I-33	擴大	扩大	kuòdà	V	to expand	
B5L10-I-34	範圍	范围	fànwéi	N	scope, range, extent	
B5L10-I-35	心聲	心声	xīnshēng	N	heartfelt wishes, aspirations	
B5L10-I-36	法案	法案	fǎ'àn	N	bill, act	
B5L10-II-01	鏡頭	镜头	jìngtóu	N	lens, shot, scene	
B5L10-II-02	聯邦	联邦	liánbāng	N	federal, federation, union	
B5L10-II-03	彩虹	彩虹	cǎihóng	N	rainbow	
B5L10-II-04	旗	旗	qí	N	flag, banner, standard	
B5L10-II-05	時刻	时刻	shíkè	N	moment (in time)	
B5L10-II-06	駐外	驻外	zhùwài	Vi	to be stationed abroad	
B5L10-II-07	歡慶	欢庆	huānqìng	V	to celebrate	
B5L10-II-08	擠進	挤进	jǐjìn	Vpt	to crowd in, squeeze in	
B5L10-II-09	生物	生物	shēngwù	N	biology	
B5L10-II-10	本能	本能	běnnéng	N	instinct	
B5L10-II-11	繁衍	繁衍	fányǎn	V	to reproduce, propagate	
B5L10-II-12	尋找	寻找	xúnzhǎo	V	to search for, seek	
B5L10-II-13	交配	交配	jiāopèi	Vi	to mate, copulate	
B5L10-II-14	法則	法则	fǎzé	N	law (natural, not legal laws)	
B5L10-II-15	定義	定义	dìngyì	N/V	definition; to define	
B5L10-II-16	互補	互补	hùbǔ	Vs	to complement each other	
B5L10-II-17	組合	组合	zǔhé	N/V	combination; to combine	
B5L10-II-18	全體	全体	quántǐ	N	as a whole, whole, entire, overall	
B5L10-II-19	詞彙	词汇	cíhuì	N	word, term, vocabulary	
B5L10-II-20	稱呼	称呼	chēnghū	V/N	to call; address, name	
B5L10-II-21	建構	建构	jiàngòu	V	to build, construct	
B5L10-II-22	革命	革命	gémìng	N/Vi	revolution; to have a revolution	
B5L10-II-23	做為	做为	zuòwéi	Vst	to serve as	
B5L10-II-24	無視	无视	wúshì	V	to disregard, defy	
B5L10-II-25	干涉	干涉	gānshè	V	to interfere	
B5L10-II-26	邏輯	逻辑	luójí	N	logic	
B5L10-II-27	納入	纳入	nàrù	V	to incorporate, include	
B5L10-II-28	第三者	第三者	dìsānzhě	Ph	"""third party"" (i.e., the ""other man/woman"")"	
B5L10-II-29	原則	原则	yuánzé	N	principle	
B5L10-II-30	無異	无异	wúyì	Vs	not different from, the same as, tantamount to	
B5L10-II-31	形式	形式	xíngshì	N	form	
B5L10-II-32	亂倫	乱伦	luànlún	N	incest	
B5L10-II-33	不倫	不伦	bùlún	N	immorality	
B5L10-II-34	白宮	白宫	Báigōng	N	White House	
B5L10-II-35	巴黎鐵塔	巴黎铁塔	Bālí Tiětǎ	Ph	Eiffel Tower	
B5L10-II-36	打上	打上	dǎshàng	V	to shine up on	
B5L10-II-37	燈光	灯光	dēngguāng	N	lights	
B5L10-II-38	不容忽視	不容忽视	bùróng hūshì	Id	cannot ignore, should not be ignored	
B5L10-II-39	有賴	有赖	yǒulài	Vst	to depend on, contingent on	
B5L10-II-40	各界	各界	gèjiè	N	all walks of life, the public	
B5L10-II-41	對話	对话	duìhuà	Vi	to engage in dialogues	
B5L10-II-42	激辯	激辩	jībiàn	Vi	to engage in robust debate, wrangle	
B5L10-II-43	交還	交还	jiāohuán	V	to give back to, to return to	
B6L01-I-0-01	職校	职校	zhíxiào	N	speakingvocational school	
B6L01-I-0-02	技職	技职	jìzhí	N	technical and vocational career	
B6L01-I-0-03	成功之處	成功之处	chénggōng zhīchù	Ph	where it has been successful, achievement	
B6L01-I-0-04	高等	高等	gāoděng	Vs-attr	advanced, higher (education)	
B6L01-I-0-05	緊密	紧密	jǐnmì	Vs	tight, close	
B6L01-I-0-06	連結	连结	liánjié	N/V	linking; to link	
B6L01-I-0-07	爭相	争相	zhēngxiāng	Adv	eagerly	
B6L01-I-0-08	典範	典范	diǎnfàn	N	paragon, model, example	
B6L01-I-01	放眼	放眼	fàngyǎn	V	looking to, looking toward	
B6L01-I-02	出版	出版	chūbǎn	V	to publish	
B6L01-I-03	總要	总要	zǒngyào	Vaux	to have to	
B6L01-I-04	嚴陣以待	严阵以待	yánzhèn yǐdài	Id	be ready for, be standing by, lit. wait in full battle array	
B6L01-I-05	直言	直言	zhíyán	V	to speak bluntly, to state outright	
B6L01-I-06	分析	分析	fēnxī	V	to analyze	
B6L01-I-07	身為	身为	shēnwéi	Vst	as, in the capacity of	
B6L01-I-08	文憑	文凭	wénpíng	N	diploma	
B6L01-I-09	一技在身	一技在身	yíjì zàishēn	Id	to have a skill	
B6L01-I-10	點出	点出	diǎnchū	V	to point out	
B6L01-I-11	比比皆是	比比皆是	bìbì jiēshì	Id	be ubiquitous, everywhere, very common	
B6L01-I-12	理論	理论	lǐlùn	N	theory	
B6L01-I-13	製造業	制造业	zhìzàoyè	N	manufacturing industry (製造, zhìzào, V, manufacturing; -業, -yè, N, industry)	
B6L01-I-14	上工	上工	shànggōng	Vi	to start work, to work independently without supervision	
B6L01-I-15	關鍵	关键	guānjiàn	N	the key to, key	
B6L01-I-16	案	案	-àn	N	case	
B6L01-I-17	中、小型企業	中、小型企业	zhōng, xiǎo xíng qìyè	Ph	small and medium-sized enterprises (SMEs)	
B6L01-I-18	投入	投入	tóurù	V	to invest, to throw oneself into, carried away with	
B6L01-I-19	研發	研发	yánfā	V	to research and develop, research and development, R&D	
B6L01-I-20	聘請	聘请	pìnqǐng	V	to hire, to employ	
B6L01-I-21	高階	高阶	gāojiē	Vs-attr	high level, advanced	
B6L01-I-22	人才	人才	réncái	N	talent, people with specialized skills	
B6L01-I-23	升級	升级	shēngjí	V	to upgrade, to advance, to promote	
B6L01-I-T-01	瑞士	瑞士	Ruìshì		Switzerland	
B6L01-I-T-02	洛桑管理學院	洛桑管理学院	Luòsāng guǎnlǐ xuéyuàn		Lausanne Institute (for Management Development)	
B6L01-I-T-03	葛瑞里	葛瑞里	Gěruìlǐ		Garelli	
B6L01-I-T-04	奧地利	奥地利	Àodìlì		Austria	
B6L01-I-T-05	瑞典	瑞典	Ruìdiǎn		Sweden	
B6L01-II-01	提到	提到	tídào	V	to mention, to bring up	
B6L01-II-02	成效	成效	chéngxiào	N	results	
B6L01-II-03	愈	愈	yù	Adv	the more... (the more)	
B6L01-II-04	年度	年度	niándù	N	year, annual	
B6L01-II-05	評比	评比	píngbǐ	N	rating, ranking, assessment	
B6L01-II-06	品牌	品牌	pǐnpái	N	brand	
B6L01-II-07	新興	新兴	xīnxīng	Vs-attr	emerging	
B6L01-II-08	經濟體	经济体	jīngjìtǐ	N	economic entity, economy	
B6L01-II-09	進修	进修	jìnxiū	Vi	to pursue further studies	
B6L01-II-10	逐年	逐年	zhúnián	Adv	on a yearly basis, yearly, by the year	
B6L01-II-11	公投	公投	gōngtóu	Vi/N	to cast ballots on a referendum; referendum	
B6L01-II-12	轉向	转向	zhuǎnxiàng	Vp	to shift, change directions	
B6L01-II-13	自限	自限	zìxiàn	Vi	to limit oneself to, confine oneself to	
B6L01-II-14	當初	当初	dāngchū	Adv	at first, initially	
B6L01-II-15	迫使	迫使	pòshǐ	V	to force into	
B6L01-II-16	外	外	wài	N	outward, external, foreign, to the outside (formal)	
B6L01-II-17	高度	高度	gāodù	Adv	highly, to a great extent	
B6L01-II-18	仰賴	仰赖	yǎnglài	Vst	to rely on, to depend on	
B6L01-II-19	衰敗	衰败	shuāibài	Vs	to decline, deteriorate	
B6L01-II-20	保有	保有	bǎoyǒu	Vst	to retain, to maintain	
B6L01-II-21	創新	创新	chuàngxīn	Vi	to innovate	
B6L01-II-22	低價	低价	qīngxiāo	V	to dump (products)	
B6L01-II-24	消滅	消灭	xiāomiè	V	to be eliminated, displaced	
B6L01-II-T-01	俄國	俄国	Éguó		Russia	
B6L01-II-T-02	巴西	巴西	Bāxī		Brazil	
B6L01-II-T-03	非洲	非洲	Fēizhōu		Africa	
B6L01-II-T-04	拉丁美洲	拉丁美洲	Lādīng Měizhōu		Latin America	
B6L02-I-0-01	洞察	洞察	dòngchá	V	to investigate, gain insight into	
B6L02-I-0-02	鍥而不舍/捨	锲而不舍/舍	qiè'ér bùshě	Id	work unflaggingly, slog away, keep your nose to the grindstone, lit. chisel away incessantly	
B6L02-I-0-03	專精	专精	zhuānjīng	Vs	specialized, as an expert	
B6L02-I-0-04	開創	开创	kāichuàng	V	to create	
B6L02-I-0-05	契機	契机	qìjī	N	opportunity	
B6L02-I-01	未必	未必	wèibì	Adv	not necessarily	
B6L02-I-02	出發	出发	chūfā	Vi	to proceed from	
B6L02-I-03	特殊	特殊	tèshū	Vs	special, extraordinary	
B6L02-I-04	群	群	qún	M	group of	
B6L02-I-05	突發奇想	突发奇想	túfā qíxiǎng	Ph	to hit upon an extraordinary idea, have a flash of inspiration	
B6L02-I-06	原理	原理	yuánlǐ	N	principle, theory	
B6L02-I-07	醫師	医师	yīshī	N	doctor	
B6L02-I-08	配	配	pèi	V	to get (glasses), to fill (a prescription), to mix and match (clothes) etc. (In this lesson, 'to have eye-glasses fitted at an optical store, without a doctor's prescription, a common practice in Taiwan.)	
B6L02-I-09	眼鏡	眼镜	yǎnjìng	N	glasses	
B6L02-I-10	相對	相对	xiāngduì	Adv	relatively, by comparison	
B6L02-I-11	窮困	穷困	qióngkùn	Vs	impoverished, destitute	
B6L02-I-12	任務	任务	rènwù	N	mission	
B6L02-I-13	估計	估计	gūjì	Vi	to estimate	
B6L02-I-14	發明	发明	fāmíng	V/N	to invent; invention	
B6L02-I-15	自行	自行	zìxíng	Adv	by oneself, on one's own	
B6L02-I-16	度數	度数	dùshù	N	eyesight (prescription), (degree to which one's vision needs correction)	
B6L02-I-17	副	副	fù	M	measure for (bad) attitudes, ( high-brow) appearances, glasses	
B6L02-I-18	鏡片	镜片	jìngpiàn	N	lens	
B6L02-I-19	充滿	充满	chōngmǎn	Vpt	filled with	
B6L02-I-20	液體	液体	yìtǐ	N	liquid	
B6L02-I-21	創見	创见	chuàngjiàn	N	original idea	
B6L02-I-22	原始	原始	yuánshǐ	Vs	original, primitive, primeval	
B6L02-I-23	出自	出自	chūzì	Vpt	to be from	
B6L02-I-24	儀器	仪器	yíqì	N	instrument	
B6L02-I-25	製造商	制造商	zhìzàoshāng	N	manufacturer	
B6L02-I-26	矯正	矫正	jiǎozhèng	V	to correct, to straighten out (a deformation), correction	
B6L02-I-27	視力	视力	shìlì	N	vision, eyesight	
B6L02-I-28	大放光明	大放光明	dàfàng guāngmíng	Ph	shine forth in glory, have a great ray of light (in the text, it is a play on words)	
B6L02-I-29	影像	影像	yǐngxiàng	N	image	
B6L02-I-30	開發中國家	开发中国家	kāifāzhōng guójiā	Ph	developing nation	
B6L02-I-31	需求量	需求量	xūqiúliàng	N	level of demand (-量, -liàng, N, quantity)	
B6L02-I-32	極	极	jí	Adv	highly, extremely	
B6L02-I-33	供不應求	供不应求	gōngbú yìngqiú	Id	supply cannot keep up with demand	
B6L02-I-34	貢獻	贡献	gòngxiàn	N	contribution	
B6L02-I-35	根源	根源	gēnyuán	N	source	
B6L02-I-36	從而	从而	cóng'ér	Conj	therefore, as a result	
B6L02-I-37	人群	人群	rénqún	N	crowd, the masses (people)	
B6L02-I-T-01	牛津大學	牛津大学	Niújīn Dàxué		Oxford University	
B6L02-I-T-02	喬許．席爾佛	乔许．席尔佛	Qiáoxǔ Xí'ěrfó		Professor Joshua Silver (a UK physicist whose discoveries have included a new way to change the curvature of lenses, and the chief executive of the Centre for Vision in the Developing World at the University of Oxford)	
B6L02-II-01	場所	场所	chǎngsuǒ	N	location, venue	
B6L02-II-02	照明	照明	zhàomíng	Vi	to illuminate	
B6L02-II-03	習以為常	习以为常	xíyǐ wéicháng	Id	be used to, accustomed to, no stranger to	
B6L02-II-04	電力	电力	diànlì	N	electric power	
B6L02-II-05	答案	答案	dá'àn	N	answer	
B6L02-II-06	入夜	入夜	rùyè	Vp	to enter nighttime, at nightfall	
B6L02-II-07	村落	村落	cūnluò	N	village	
B6L02-II-08	貼補家用	贴补家用	tiēbǔ jiāyòng	Ph	to help out with family expenses	
B6L02-II-09	煤油燈	煤油灯	méiyóudēng	N	kerosene lamp	
B6L02-II-10	有損	有损	yǒusǔn	Vst	to cause damage to , be harmful to	
B6L02-II-11	孩童	孩童	háitóng	N	child	
B6L02-II-12	燃燒	燃烧	ránshāo	V	to burn	
B6L02-II-13	呼吸道	呼吸道	hūxīdào	N	respiratory tract	
B6L02-II-14	單單	单单	dāndān	Adv	alone, just, merely	
B6L02-II-15	病症	病症	bìngzhèng	N	sickness, disease	
B6L02-II-16	室內	室内	shìnèi	N	indoor	
B6L02-II-17	照亮	照亮	zhàoliàng	Vpt	to light up, to illuminate	
B6L02-II-18	基金會	基金会	jījīnhuì	N	foundation (organization)	
B6L02-II-19	接	接	jiē	V	to connect (with)	
B6L02-II-20	動用	动用	dòngyòng	V	to disburse, mobilise	
B6L02-II-21	人力	人力	rénlì	N	manpower	
B6L02-II-22	物力	物力	wùlì	N	coined on the basis of人力, referring in this lesson to (heavy) equipment	
B6L02-II-23	架設	架设	jiàshè	V	to erect, to set up	
B6L02-II-24	電纜	电缆	diànlǎn	N	electric cable	
B6L02-II-25	工程	工程	gōngchéng	N	(engineering) project, engineering	
B6L02-II-26	固態光源（SSL）	固态光源（SSL）	gùtài guāngyuán	Ph	solid state lighting	
B6L02-II-27	簡稱	简称	jiǎnchēng	N	abbreviation	
B6L02-II-28	瓦	瓦	wǎ	M	watt	
B6L02-II-29	日光板	日光板	rìguāngbǎn	N	solar panel (日光, rìguāng, N, sunlight ; 板, bǎn, N, board)	
B6L02-II-30	蓄電	蓄电	xùdiàn	Vs-sep	electric power storage	
B6L02-II-31	電池	电池	diànchí	N	battery	
B6L02-II-32	發光二極體（LED）	发光二极管（LED）	fāguāng èrjítǐ	Ph	light emitting diode	
B6L02-II-33	系統	系统	xìtǒng	N	system	
B6L02-II-34	安裝	安装	ānzhuāng	V	to install	
B6L02-II-35	群眾	群众	qúnzhòng	N	the masses, people, crowds	
B6L02-II-36	剝奪	剥夺	bōduó	Vpt	to deprive (of)	
B6L02-II-37	文盲	文盲	wénmáng	N	the illiterate	
B6L02-II-T-01	爾文．哈樂戴	尔文．哈乐戴	Ěrwén Hālèdài		Dave Irvine-Halliday (a Canadian photonics specialist, his Light Up the World (LUTW) project is to bring affordable lighting to the developing world through the introduction of solid state lighting (SSL) based on light emitting diodes (LEDs))	
B6L02-II-T-02	卡加利大學	卡加利大学	Kǎjiālì Dàxué		University of Calgary, Canada	
B6L02-II-T-03	尼泊爾	尼泊尔	Níbó'ěr		Nepal	
B6L02-II-T-04	喜馬拉雅山群	喜马拉雅山群	Xǐmǎlāyǎ Shānqún		Himalaya Mountains, the Himalayas	
B6L03-I-0-01	前所未有	前所未有	qiánsuǒ wèiyǒu	Id	unprecedented, like never before	
B6L03-I-0-02	盡情	尽情	jìnqíng	Adv	to one's heart's content, without restraint	
B6L03-I-0-03	揮灑	挥洒	huīsǎ	Vi	to display without reservation	
B6L03-I-01	舞蹈家	舞蹈家	wǔdàojiā	N	professional and accomplished dancer (家, -jiā, N, -er, -ian, -ist)	
B6L03-I-02	描述	描述	miáoshù	V	to describe	
B6L03-I-03	舞者	舞者	wǔzhě	N	dancer	
B6L03-I-04	舞台	舞台	wǔtái	N	stage (theatrical)	
B6L03-I-05	舞碼	舞码	wǔmǎ	N	program of a dance	
B6L03-I-06	傳人	传人	chuánrén	N	successor	
B6L03-I-07	芭蕾	芭蕾	bālěi	N	ballet	
B6L03-I-08	及格	及格	jígé	Vp	to pass, satisfactory, meet the grade	
B6L03-I-09	滿分	满分	mǎnfēn	N	full marks, a perfect score	
B6L03-I-10	眾所皆知	众所皆知	zhòngsuǒ jiēzhī	Id	well-known, known by all	
B6L03-I-11	大師	大师	dàshī	N	master, great master	
B6L03-I-12	特地	特地	tèdì	Adv	go out of one's way, make it a point to, specially	
B6L03-I-13	解散	解散	jiěsàn	V	to disperse, to dissolve, to disband	
B6L03-I-14	舞團	舞团	wǔtuán	N	dance troupe, dance company	
B6L03-I-15	邀約	邀约	yāoyuē	N	Invitation	
B6L03-I-16	培訓	培训	péixùn	V	to train	
B6L03-I-17	無	无	wú	Vst	without, not have (classical Chinese)	
B6L03-I-18	傳承	传承	chuánchéng	V	to pass down, to pass along	
B6L03-I-19	邀請	邀请	yāoqǐng	V	to invite	
B6L03-I-20	編舞家	编舞家	biānwǔjiā	N	choreographer	
B6L03-I-21	量身打造	量身打造	liángshēn dǎzào	Id	tailor-make, specially made for, custom design	
B6L03-I-22	舞目	舞目	wǔmù	N	dance program	
B6L03-I-23	首席	首席	shǒuxí	N	first chair (e.g., first cello), leading, chief position	
B6L03-I-24	舞星	舞星	wǔxīng	N	dance star	
B6L03-I-25	會	会	huì	V	to meet up, to confront	
B6L03-I-26	心血	心血	xīnxiě	N	blood and sweat, painstaking effort	
B6L03-I-27	化為	化为	huàwéi	Vpt	to transform into, to turn into, to change into	
B6L03-I-28	作品	作品	zuòpǐn	N	production, work, compositio	
B6L03-I-29	規劃	规划	guīhuà	N	plan	
B6L03-I-30	舞曲	舞曲	wǔqǔ	N	dance music	
B6L03-I-31	民俗	民俗	mínsú	N	folk, folklore	
B6L03-I-32	生平	生平	shēngpíng	N	in one's life time, life, life story	
B6L03-I-33	不得不	不得不	bùdébù	Adv	must; have to	
B6L03-I-34	硬著頭皮	硬着头皮	yìngzhe tóupí	Ph	summon up the courage to do something, brace yourself to do something, force yourself to do something	
B6L03-I-35	灑落	洒落	sǎluò	Vi	sprinkled, scattered (leaves, petals), flooded, inundated (light)	
B6L03-I-36	剎那	剎那	chànà	N	moment, instant	
B6L03-I-37	感到	感到	gǎndào	Vst	to feel	
B6L03-I-38	存在感	存在感	cúnzàigǎn	N	sense of presence, sense of existence	
B6L03-I-39	報考	报考	bàokǎo	V	to apply for admission to a school/university	
B6L03-I-40	民族舞	民族舞	mínzúwǔ	N	folk dance	
B6L03-I-41	終	终	zhōng	Adv	in the end, ultimately, eventually (classical Chinese)	
B6L03-I-42	上帝	上帝	shàngdì	N	God	
B6L03-I-43	疼愛	疼爱	téngài	Vst	to love dearly	
B6L03-I-T-01	生身不息	生身不息	shēngshēn bùxí		timeless (name of a dance program)	
B6L03-I-T-02	許芳宜	许芳宜	Xǔ Fāngyí		Sheu Fang-yi (a famous female dancer and artist from Taiwan, 1971-)	
B6L03-I-T-03	勞勃．阿特曼	劳勃．阿特曼	Láobó ātèmàn		Robert Altman (an American film director, screenwriter, and producer, five-time nominee of the Academy Award for Best Director, 1925-2006)	
B6L03-I-T-04	舞動世紀	舞动世纪	wǔdòng shìjì		The Company (name of a movie, 2003)	
B6L03-I-T-05	瑪莎．葛蘭姆	马莎．葛兰姆	Mǎshā Gělánmǔ		Martha Graham (an American modern dancer and choreographer, one of the earliest founders of modern dance, 1894-1991)	
B6L03-I-T-06	倫敦	伦敦	Lúndūn		London	
B6L03-I-T-07	阿喀郎．汗	阿喀郎．汗	Ākèlǎng Hàn		Akram Khan (an English dancer of Bangladeshi descent, 1974-)	
B6L03-I-T-08	克理斯多福．惠爾敦	克理斯多福．惠尔敦	Kèlǐsīduōfú Huì'ěrdūn		Christopher Wheeldon (an English international choreographer of contemporary ballet, 1973-)	
B6L03-I-T-09	紐約市立芭蕾舞團	纽约市立芭蕾舞团	Niǔyuē shìlì bālěi wǔtuán		New York City Ballet	
B6L03-I-T-10	溫蒂．威倫	温迪．威伦	Wēndì Wēilún		Wendy Whelan (a principal dancer with the New York City Ballet and is a guest artist with The Royal Ballet and the Kirov Ballet, 1967-)	
B6L03-I-T-11	華岡藝校	华冈艺校	Huágāng Yìxiào		Taipei Hwa Kang Arts School	
B6L03-II-01	從（來）	从（来）	cóng (lái)	Adv	has always been; all along	
B6L03-II-02	不間斷（地）	不间断（地）	bú jiànduàn (de)	Adv	without interruption	
B6L03-II-03	保送	保送	bǎosòng	V	to be admitted to university solely upon recommendation without exams	
B6L03-II-04	扇	扇	shàn	M	measure for doors	
B6L03-II-05	貴人	贵人	guìrén	N	a guardian angel	
B6L03-II-06	一眼	一眼	yìyǎn	Adv	with one look, with one glance, instantly	
B6L03-II-07	發覺	发觉	fājué	Vp	to realize, discover	
B6L03-II-08	才華	才华	cáihuá	N	talent	
B6L03-II-09	痛哭流涕	痛哭流涕	tòngkū liútì	Id	to burst into tears, cry your heart out	
B6L03-II-10	輩子	辈子	bèizi	N	(over) one's life time	
B6L03-II-11	公開	公开	gōngkāi	Adv	openly, publicly	
B6L03-II-12	稱讚	称赞	chēngzàn	V	to praise	
B6L03-II-13	下定決心	下定决心	xiàdìng juéxīn	Ph	to resolve to do, determined to do, make up one's mind	
B6L03-II-14	海綿	海绵	hǎimián	N	sponge	
B6L03-II-15	吸收	吸收	xīshōu	V	to absorb	
B6L03-II-16	隻身	只身	zhīshēn	Adv	alone, by oneself, unaccompanied	
B6L03-II-17	術科	术科	shùkē	N	technical subject	
B6L03-II-18	跳舞	跳舞	tiàowǔ	V-sep	to dance	
B6L03-II-19	其餘	其余	qíyú	Det	others, the remaining	
B6L03-II-20	學科	学科	xuékē	N	academic subjects	
B6L03-II-21	憑	凭	píng	Prep	owing to, relying on, by means of	
B6L03-II-22	毅力	毅力	yìlì	N	will-power, determination	
B6L03-II-23	克服	克服	kèfú	V	to overcome	
B6L03-II-24	語言翻譯機	语言翻译机	yǔyán fānyìjī	Ph	e-language translator	
B6L03-II-25	種種	种种	zhǒngzhǒng	M	various kinds of	
B6L03-II-26	瞬間	瞬间	shùnjiān	N	instant, moment, in the twinkling of an eye	
B6L03-II-27	加諸（在）	加诸（在）	jiāzhū (zài)	V	to be added to, conferred upon	
B6L03-II-28	沖昏頭	冲昏头	chōnghūn tóu	Ph	to let something get to your head, let your head swell from (praise, pride, etc.), dazzled by	
B6L03-II-29	評論	评论	pínglùn	N	commentary, review	
B6L03-II-30	天堂	天堂	tiāntáng	N	heaven, paradise	
B6L03-II-31	地獄	地狱	dìyù	N	hell	
B6L03-II-32	戰戰兢兢	战战兢兢	zhànzhàn jīngjīng	Id	timid with anticipation, trembling, jittery	
B6L03-II-33	當作	当作	dāngzuò	Vst	regard as	
B6L03-II-34	肯定	肯定	kěndìng	N	approval, affirmation	
B6L03-II-35	再次	再次	zàicì	Adv	yet again	
B6L03-II-36	何嘗	何尝	hécháng	Adv	cannot possibly	
B6L03-II-37	不自覺	不自觉	búzìjué	Adv	unconsciously, without realizing it	
B6L03-II-38	體內	体内	tǐnèi	N	inside a person, inside the body, from within	
B6L03-II-39	散	散	sàn	Vi	to disperse, permeate	
B6L03-II-40	熟悉	熟悉	shóuxī	Vs	familiar	
B6L03-II-41	臉孔	脸孔	liǎnkǒng	N	face (literary)	
B6L03-II-42	期待已久	期待已久	qídài yǐjiǔ	Ph	long awaited, long anticipated, looked forward to for a long time	
B6L03-II-43	固定	固定	gùdìng	Vs	fixed, invariable, by routine	
B6L03-II-T-01	羅斯．帕克斯	罗斯．帕克斯	Luósī pàkèsī		Ross Parkes (formerly a principal dancer for the well-known Martha Graham Dance Company in the United States, 1940-)	
B6L03-II-T-02	葛蘭姆舞團	葛兰姆舞团	Gělánmǔ wǔtuán		Martha Graham Dance Company, New York	
B6L04-I-0-01	做人	做人	zuòrén	V	to conduct oneself, to behave	
B6L04-I-0-02	心法	心法	xīnfǎ	N	mental cultivation methods	
B6L04-I-0-03	談論	谈论	tánlùn	V	to discuss, to talk about	
B6L04-I-0-04	真誠	真诚	zhēnchéng	Vst	sincere, sincerity	
B6L04-I-0-05	讚美	赞美	zànměi	V/N	to praise; praise	
B6L04-I-0-06	親和力	亲和力	qīnhélì	N	likeability, affinity	
B6L04-I-0-07	笑容	笑容	xiàoróng	N	smile	
B6L04-I-0-08	此	此	cǐ	Det	(literary) this, these	
B6L04-I-0-09	祕訣	秘诀	mìjué	N	secret (of success)	
B6L04-I-0-10	拉近距離	拉近距离	lājìn jùlí	Ph	connect with, get to know better, bring people closer together, close the gap between people	
B6L04-I-01	傳授	传授	chuánshòu	V	to impart, to pass on knowledge	
B6L04-I-02	獨門	独门	dúmén	Vs-attr	unique, special, (below) business without competitors	
B6L04-I-03	人際	人际	rénjì	Vs-attr	interpersonal	
B6L04-I-04	銷售	销售	xiāoshòu	V/N	to sell; sales	
B6L04-I-05	暢銷	畅销	chàngxiāo	Vs	to sell well, best seller	
B6L04-I-06	謙稱	谦称	qiānchēng	V	humbly refer to oneself, modestly say (about oneself)	
B6L04-I-07	抱持	抱持	bàochí	V	to maintain	
B6L04-I-08	哲學	哲学	zhéxué	N	philosophy	
B6L04-I-09	讀者	读者	dúzhě	N	reader (of books and newspapers)	
B6L04-I-10	踏出	踏出	tàchū	V	take a step forward	
B6L04-I-11	悅耳	悦耳	yuè'ěr	Vst	pleasant sounding, pleasant to the ears	
B6L04-I-12	熱忱	热忱	rèchén	N	enthusiasm	
B6L04-I-13	不妨	不妨	bùfáng	Adv	might as well, there's no harm in	
B6L04-I-14	好比	好比	hǎobǐ	Vst	for instance, like, such as	
B6L04-I-15	告別	告别	gàobié	Vi	say goodbye, bid farewell	
B6L04-I-16	記住	记住	jìzhù	Id	remember	
B6L04-I-17	對方	对方	duìfāng	N	the other party, the other person	
B6L04-I-18	宴會	宴会	yànhuì	N	banquet, feast	
B6L04-I-19	自顧自(地)	自顾自(地)	zìgùzì(de)	Adv	only thinking about yourself, without taking others into consideration	
B6L04-I-20	講	讲	jiǎng	V	to talk, to say, to speak	
B6L04-I-21	整整	整整	zhěngzhěng	Adv	fully	
B6L04-I-22	插嘴	插嘴	chāzuǐ	V-sep	to interrupt, get a word in edgewise	
B6L04-I-23	餘地	余地	yúdì	N	room for, opportunity to	
B6L04-I-24	以致（於）	以致（于）	yǐzhì (yú)	Conj	so that, as a result	
B6L04-I-25	同桌	同桌	tóngzhuō	Vi	to sit at the same table	
B6L04-I-26	罰站	罚站	fázhàn	Vi	to be punished by being made to stand	
B6L04-I-27	聽教	听教	tīngjiào	Vi	"to listen (somebody's ""preaching"", advice, etc.), be read the riot act"	
B6L04-I-28	似地	似地	sìde	Ptc	as if, like	
B6L04-I-29	凝滯	凝滞	níngzhì	Vs	stagnated	
B6L04-I-30	一吐為快	一吐为快	yìtǔ wéikuài	Id	spit it out, get something off your chest, here: speak without hesitation, speak your fill	
B6L04-I-31	提問	提问	tíwèn	Vi	to ask a question	
B6L04-I-T-01	黑幼龍	黑幼龙	Hēi Yòulóng		John Hei (the Greater China Group Leader of Carnegie training, who introduced Carnegie training to Taiwan in 1987, 1940-)	
B6L04-I-T-02	卡內基	卡内基	Kǎnèijī		Dale Carnegie (an American writer and lecturer and the developer of famous courses in self-improvement, salesmanship, corporate training, public speaking, and interpersonal skills, 1888-1955)	
B6L04-II-01	心坎	心坎	xīnkǎn	N	from the bottom of one's heart, one's heart of hearts	
B6L04-II-02	本質	本质	běnzhí	N	nature, real self	
B6L04-II-03	驅策	驱策	qūcè	V	to drive	
B6L04-II-04	深切	深切	shēnqiè	Vs	deep, heartfelt	
B6L04-II-05	真心	真心	zhēnxīn	Adv	genuinely, sincerely	
B6L04-II-06	可想而知	可想而知	kěxiǎng érzhī	Id	as you can easily imagine	
B6L04-II-07	人緣	人缘	rényuán	N	interpersonal popularity	
B6L04-II-08	命中	命中	mìngzhòng	Vpt	to hit (the mark)	
B6L04-II-09	成就	成就	chéngjiù	N	achievement	
